X1,X2,X3,X4,X5,X6,X7,X8
-0.176616809,0.033536122,0.10061702,-0.145109497,-0.091789417,0.12709953,0.053488168,-0.056669661
0.132176309,0.029942405,-0.080959252,-0.041324759,0.034955704,-0.009928189,0.099549719,-0.145162526
0.019065718,-0.047188121,-0.052359096,-0.169188831,0.002466905,-0.005205175,0.065382397,0.006952157
0.124505173,-0.130424288,0.061992781,-0.152394018,-0.07524873,-0.121264984,0.078203736,-0.006540385
-0.096276137,-0.028816418,-0.066982976,0.046143876,-0.092141933,0.144231443,-0.162411226,-0.070806478
-0.018200066,-0.130141851,0.034128254,-0.04317158,-0.082948248,-0.094755842,0.284118309,-0.012177856
0.151823476,0.061456512,-0.069637945,-0.093221033,0.067906415,-0.023938442,-0.189455247,0.179383213
0.157315023,0.129298329,-0.09527078,0.107194371,-0.062537207,-0.185813558,-0.042259249,0.040513188
-0.024454136,0.117079561,0.016851488,-0.082012558,0.073650222,0.020381676,-0.240076143,0.043372645
0.008085209,0.08925525,-0.064353815,0.033732789,-0.154678119,0.043018235,0.195451364,-0.097465088
-0.066527119,0.014242247,-0.099521424,0.04788733,0.085025365,0.056949352,-0.176193844,0.102592068
0.083748417,0.040255579,0.029001814,0.109425944,0.193039308,-0.095236786,0.10894767,-0.008562857
-0.140297287,-0.028226609,-0.089562728,-0.046235942,-0.106226427,-0.03446117,-0.03743652,0.018801452
-0.142305722,0.038597872,-0.074670759,0.107469322,0.023168301,0.061996355,0.141484882,-0.029815959
0.088308073,0.052624073,-0.011506126,0.140252261,-0.017759534,0.003301442,0.003467507,-0.093438321
0.140996835,0.044536549,0.003654951,-0.014423279,0.038987912,0.075398595,0.060927698,-0.032817295
0.052528968,-0.100715491,0.03302086,-0.211209556,0.04831578,0.066416345,0.076744344,-0.0391704
0.155182483,0.141704078,0.000615916,0.018994693,0.124473957,-0.146276137,-0.030763678,0.136885602
0.053460522,-0.150583127,0.001022922,-0.057041961,0.03321213,-0.074963442,-0.095083492,-0.201261704
-0.036712435,0.015714892,0.007329647,-0.101773366,-0.124930356,-0.097998846,-0.070350013,0.038876708
0.181333323,0.102731221,0.086374133,-0.011276067,0.154535419,-0.019830341,0.000235179,0.018721399
0.066454638,-0.045274381,-0.045882439,0.070010696,0.071561803,-0.037779975,-0.158581172,-0.019370864
0.187040392,-0.119164237,-0.041605111,-0.038225849,0.137050983,-0.002839221,-0.090233092,0.056442591
-0.118860719,-0.088758035,0.176296785,0.038757873,0.01121437,-0.024647923,0.029217706,0.028322364
0.018631678,0.096204001,0.00759563,-0.08957344,-0.060791637,-0.195145801,0.202894344,0.088687019
-0.011106428,-0.063670339,0.173315512,-0.140883662,0.013854626,0.00151241,0.096012522,0.000418622
-0.019260823,-0.088204742,0.019280741,0.152163731,-0.167988063,-0.07783113,-0.055268495,-0.036245859
-0.011194224,0.041691797,-0.057201061,0.026524402,0.084725903,-0.068858007,0.080256002,0.009062732
-0.002238544,0.039106054,0.007157016,-0.009534441,0.026104106,0.067514133,-0.123296992,0.155467574
-0.06807672,-0.00941154,0.05171157,0.157648091,-0.185801877,-0.050474165,-0.211087993,0.003420539
0.167533592,0.012865702,0.110979662,0.058476453,-0.036068944,-0.134185829,0.028391904,-0.143338737
-0.005844772,0.123212687,-0.044888679,0.026916406,0.021960734,-0.001073298,-0.036963908,0.042247826
-0.109454239,0.124887187,0.075900058,0.006590414,0.166731586,-0.022576095,0.132270725,0.021232808
0.193662969,0.10079933,-0.00728198,0.073875736,-0.040357313,0.086750702,-0.238929468,-0.09862381
-0.005142049,0.020770138,-0.106975712,0.191803576,0.120690252,-0.004347765,-0.037835596,0.116716098
0.118118633,0.220613408,-0.084801681,-0.081930143,-0.107857528,0.046795663,0.017566971,-0.012902964
0.13273674,-0.150408843,-0.05486294,0.085009417,-0.044760104,-0.079456806,0.102620185,-0.128631681
0.036109386,-0.056479009,0.08037333,-0.047511361,0.14302993,-0.010999404,0.069336698,0.075980718
-0.202077227,0.038013537,0.019660496,0.055589213,-0.021975548,-0.040888037,0.200889647,-0.145350015
-0.052146982,-0.033461901,-0.02219916,-0.076855425,0.058049469,0.142956619,0.047586507,0.013743927
0.073882206,0.215782804,-0.034900976,-0.033193597,-0.054336886,-0.04608159,-0.267377147,0.043005893
-0.152128453,0.075684418,-0.103555061,-0.033540933,0.146974784,-0.135636295,-0.152516594,0.031555243
-0.150202606,0.043986069,0.075603952,-0.195707247,0.080187632,0.092826713,-0.024739536,0.129754996
0.011247174,-0.043429752,-0.087858478,-0.003076524,0.06846629,-0.032272947,-0.216734221,0.126998037
-0.032841885,0.088031572,0.182032409,-0.278826512,0.043429204,-0.141048328,0.050275591,0.014207239
-0.036681982,-0.177383272,-0.043499926,0.04647053,0.1248625,-0.11665765,0.109669163,-0.064327434
-0.030037517,0.018784736,0.106847595,-0.117061202,-0.067342737,0.035144844,0.244921519,-0.071751459
0.202325362,-0.006306193,-0.025470258,-0.069174895,-0.002709256,-0.139178243,-0.007191596,0.150995015
-0.012519234,-0.169919427,0.04395151,0.026717816,0.007805786,-0.021679383,-0.022496088,0.05019293
0.033534056,0.022077802,0.115138545,0.068035802,0.019500337,0.15331572,0.042191351,0.131785597
-0.168841204,0.134460542,0.018405532,-0.004969914,0.029523496,-0.028003237,0.030929885,-0.053504412
-0.008819614,-0.038156755,-0.085061924,0.037111467,0.01871812,0.040407919,-0.102450725,-0.158748344
0.155509275,-0.100464703,0.161129208,0.028430289,-0.000293112,-0.037348609,-0.137880322,0.10087833
-0.041388805,0.106981418,-0.157379335,-0.152078648,-0.00157094,0.054939526,0.048961686,-0.007770152
-0.02169359,-0.015648139,-0.07867552,0.01951752,0.068434498,0.121155982,-0.147872003,-0.023901129
0.064188503,0.002511817,0.061838542,-0.080876943,0.155904823,0.103646991,-0.129355209,-0.103674147
0.076161862,-0.127325575,-0.02875647,0.051516223,-0.004654269,0.027392867,-0.102820327,0.060801538
-0.031161475,0.024021253,0.011001401,0.00282626,-0.074266506,-0.029099194,0.000480988,-0.136759745
0.046524966,-0.127707351,0.122051587,0.127078979,-0.124512661,0.136748612,-0.014061792,0.042714774
0.093186905,0.045078379,-0.073462915,-0.115490159,-0.141185523,0.018849856,0.063792205,0.065145286
-0.108448,-0.06658844,0.119410658,-0.047012699,0.018343156,-0.103182618,0.033782666,-0.04193383
0.078286683,-0.045292923,-0.008284662,-0.054868865,-0.141280261,-0.085655977,0.023548061,0.032603183
-0.026463636,0.093327251,0.008653732,0.070866526,-0.176474336,-0.392059482,0.030946734,-0.14231859
-0.013969761,0.158762526,0.044704232,0.018756852,0.085205735,0.04177594,0.008031024,0.111458002
0.042392713,-0.154157439,0.021315092,0.022239206,0.167751042,-0.156047639,-0.059477887,0.082661774
0.026036878,-0.09547727,-0.049164032,0.126036302,-0.005002545,0.041023977,-0.00299603,-0.115256545
0.071931031,0.231288814,-0.094012754,0.082432373,-0.126388852,0.015902646,0.098239697,-0.207066521
-0.048562748,-0.06754421,0.051233776,0.112117359,-0.011289343,0.025295312,0.011519388,0.004333686
0.113016356,0.030307007,0.044645333,-0.080201677,-0.042150949,-0.016169827,-0.153188521,-0.167540289
0.059178139,-0.064715777,-0.085717791,-0.081299086,-0.04360455,-0.031185248,0.216643657,0.10913763
0.120959082,-0.097677825,-0.116964791,-0.109393511,0.135433476,-0.054491448,-0.124795236,-0.042900356
0.028803173,0.029199331,-0.079988015,0.069155224,-0.060329271,-0.014330989,0.069716668,-0.063047577
0.067738082,-0.083853893,-0.032977602,0.058767392,0.206843978,0.0651474,0.047335858,0.057111239
0.012074187,-0.002650392,0.034428586,0.012526318,0.03900605,-0.030737357,0.007346356,-0.122424664
0.139793262,0.032236432,0.011328622,0.193270103,-0.136036425,-0.110710169,0.171601816,0.004802056
-0.111280463,0.044808128,0.064731237,-0.10924203,-0.002821559,-0.027282093,0.029887574,-0.106439221
0.096554505,-0.035060516,-0.018897563,-0.012495103,-0.074250709,-0.040758597,-0.026766527,0.164423139
0.099653299,0.037099697,-0.10813658,-0.004112664,0.097095684,-0.121316645,0.064236763,0.236207014
0.143111244,0.025341931,0.099632069,-0.066899782,0.079591455,0.06659997,0.034142322,0.132616754
-0.015162113,0.012524169,-0.100393935,0.02578903,-0.170550367,0.107480171,0.006216181,-0.049652663
-0.021316378,0.071849654,0.056724158,-0.068223102,-0.084404445,0.065751131,-0.068191545,0.006044581
0.034405586,0.086792332,-0.113602251,-0.188633238,-0.055348411,0.180301808,0.203730534,0.18324806
-0.152356409,-0.230432269,-0.058527654,-0.014687156,0.14073729,0.090472935,0.034118568,-0.085753636
0.029784151,0.070732744,0.045384895,-0.103402324,0.065131477,0.044487204,-0.104201767,-0.076773004
-0.010810746,0.159532667,0.053920322,-0.048549522,0.002187052,0.00830613,-0.072146342,-0.089537003
0.08702164,0.061250367,0.163763937,-0.053881388,0.168134193,-0.089297178,-0.101244409,-0.175300321
-0.045930615,0.060639316,0.031680507,-0.113494218,-0.038401663,-0.034769587,-0.17480733,-0.096015135
0.144742681,0.019446168,0.079881792,-0.149641776,0.12328573,0.13109334,-0.199411373,-0.06967143
0.069232879,-0.065935143,-0.026718788,-0.059708888,0.017759603,0.122161898,-0.071089303,0.102220589
-0.076304207,0.08207363,0.099038744,0.087034185,-0.130510195,-0.041983832,0.087522094,0.008189041
0.05862907,-0.068538124,0.194489091,0.155011552,0.062682227,0.1448353,0.00709606,0.08418655
0.044169312,-0.014170915,-0.157865926,-0.003075742,0.089550893,0.110194637,0.057778549,-0.040452527
-0.049233324,-0.022957992,-0.028507736,0.063053934,0.198570479,0.012414806,-0.017423179,-0.025868031
-0.080517912,0.012263663,0.047547507,0.022424189,0.046946933,0.045175805,-0.177135724,0.065262929
-0.104479994,-0.109766953,0.043725228,-0.021398151,-0.168046025,0.048031308,-0.143246514,0.014181222
0.10230917,0.178742047,-0.135771105,-0.004759654,-0.027496165,0.044152548,0.022374329,-0.034574243
-0.10188648,0.104316296,0.052181111,0.0923828,-0.031032817,-0.061358867,-0.1071492,0.039675853
0.194585723,-0.129947398,0.040326005,0.158306254,0.06246935,0.01993928,-0.095530646,-0.136101499
0.151833434,-0.043397143,-0.086555067,-0.243087926,-0.090558223,-0.010993376,0.160051475,0.067639139
-0.037170129,-0.056069038,0.143871946,0.022690646,-0.192532547,-0.066086491,-0.085779304,-0.053517361
-0.010667454,-0.0014768,0.136343816,-0.067050895,0.186574412,-0.06706983,0.010448418,-0.028067047
0.045808965,0.048960415,-0.070999937,-0.102825567,0.251665926,-0.048085701,0.071495671,-0.16049049
-0.011393244,0.048793804,-0.271216789,0.022377409,-0.111802216,0.032734059,-0.102823638,-0.085286217
-0.103082354,-0.025485881,-0.106485154,-0.182971641,0.10194593,-0.128092244,-0.017493057,0.076612655
-0.078593742,0.026025535,0.119247172,-0.116903078,-0.004971197,-0.170327926,-0.033577432,0.00597681
-0.02709201,-0.13655671,0.018812457,0.10609404,-0.105614488,-0.053348713,0.060408686,0.129012727
-0.015238914,0.028419255,0.012179286,-0.247646755,0.053485785,0.152986833,0.012662305,-0.102189057
0.191690856,0.091040755,0.071481987,0.038297751,-0.047715037,-0.010949773,0.000399466,0.062926358
0.125585785,-0.140405533,0.031629283,0.075220579,0.062326048,-0.058230187,0.291452886,-0.123601916
0.041705119,0.211980429,-0.082991232,-0.026399342,0.109426808,-0.001489151,-0.032273621,0.056823221
0.117090217,0.131213152,0.036952804,0.029231329,0.021620176,0.054640722,0.00551784,0.004950859
0.178957499,-0.150345642,0.017174197,-0.059683097,-0.030840805,0.054895106,0.0679888,0.001600405
-0.092357302,0.089738453,-0.259231746,0.122685663,0.053191621,0.132358456,-0.018802203,-0.2054923
0.136534284,0.11263251,-0.060399993,0.009110937,-0.048768095,-0.078731015,0.101670423,-0.116957054
-0.099561068,-0.147930305,0.025419679,0.119577835,-0.018462773,-0.148904263,0.086163954,0.170031877
-0.045226228,0.051759911,0.165409402,-0.043976968,-0.128955321,0.064387912,0.087667175,0.00170344
0.100932247,0.061011682,-0.074285737,0.007041941,-0.134590561,0.068593369,-0.024772326,-0.043567301
0.007463841,0.091148517,0.063593838,-0.010980525,0.076381692,0.040161605,-0.041013196,-0.012394921
0.051796484,-0.035489009,-0.024135481,0.199353832,0.09400972,-0.075446817,0.057658633,0.0123716
0.019455588,0.119139021,0.035344169,-0.005697517,0.116141643,0.023363555,0.014140136,0.03143293
0.002650017,-0.058294696,-0.069920059,-0.097310209,-0.13918859,-0.087677329,-0.017235654,0.010569365
-0.225182472,0.15892528,0.109766785,0.044589912,0.19358985,-0.097508429,0.191453072,-0.096321922
-0.124085488,0.005084034,0.043504861,-0.014798314,0.071984222,0.01253177,-0.04891371,-0.054379798
-0.056603742,0.092108099,0.135912044,-0.166776756,0.113358336,0.21034379,0.025255342,0.063672249
-0.025903883,0.023769647,-0.125450208,0.013865259,0.058155545,0.052750982,0.122028051,-0.076487373
0.190609099,-0.010311511,0.020630547,0.005975782,-0.082110409,0.163165588,-0.051796208,-0.112017469
-0.198248584,-0.065001061,-0.093471087,0.065592165,-0.067330711,0.088965962,0.149166453,0.078279906
0.023749185,-0.149877441,-0.010330256,-0.085242851,0.070723338,0.257797188,0.052752393,-0.19865731
0.013728201,0.008767757,-0.071977554,0.024696927,-0.122070181,-0.093332185,0.087840551,-0.100552472
-0.119653645,0.178036819,-0.073751871,-0.0132837,0.033244308,-0.052843884,0.01738941,0.060765395
0.079338032,-0.015549245,0.010847999,0.244736481,0.095041844,-0.092109104,0.010976183,-0.03345021
-0.119699621,-0.04115702,0.183893728,0.058048636,-0.231147357,0.123730217,0.111932383,-0.034127896
-0.085394825,-0.036880501,0.156452209,-0.027125888,-0.185962273,-0.0063295,-0.002500631,0.119837576
-0.031422515,0.111848803,0.017351808,-0.071423019,0.1157205,0.023951499,0.000306619,0.021802997
-0.051975156,0.000448586,-0.012845716,0.128816469,0.02327096,0.086122506,0.001140321,0.106181947
0.002235217,-0.001278805,-0.093605353,0.054273572,0.000957631,-0.049485185,0.113242157,-0.124396843
0.10541275,0.034180883,-0.000726032,0.026923423,0.018825103,-0.149927421,-0.034069114,0.163173645
-0.030077538,-0.054161918,-0.007173929,-0.05806544,0.048891611,0.020194668,0.085222143,-0.104688706
0.012906042,0.045580131,-0.055555498,0.092240735,0.119653038,-0.071169406,-0.048944551,-0.028940051
-0.028251088,0.168688468,-0.120987726,-0.098963848,-0.066107947,-0.081883649,-0.025017094,-0.068528198
0.129162573,0.126770771,0.100714186,0.055177858,0.01221246,-0.044193436,-0.092969024,0.041120499
-0.092170436,0.11833433,0.192000313,0.039555678,0.111559094,-0.02328847,-0.133083848,0.062351478
0.009577259,-0.01317831,0.106714751,-0.098531662,-0.076908662,-0.098937901,0.00868712,-0.107150645
-0.067346089,-0.022644422,-0.143680815,0.00892003,0.127642912,0.015968624,0.157558162,0.13551687
0.0074971,0.008443292,0.07960924,-0.034996318,-0.188228205,0.049200406,-0.113017614,-0.096214123
-0.000904317,-0.139306271,0.0205035,0.098737813,-0.112466734,0.127924874,-0.155169845,0.212324387
0.028866526,-0.189077239,-0.005925124,0.022871149,-0.005691464,-0.056304311,-0.088928781,0.113055984
0.171728262,-0.052637703,-0.031145008,0.082693298,-0.162140569,-0.10811055,0.110858059,-0.10561208
0.198672963,-0.139090761,0.024759009,0.006922571,-0.279011377,-0.023466304,0.048932087,0.038288162
-0.036332499,0.071434347,-0.05459463,-0.141046537,-0.129758461,-0.145910656,0.10115133,-0.15119451
-0.016169965,-0.009370685,0.14381366,-0.043634418,0.067128394,0.012066199,-0.007750419,0.237268044
0.137172445,0.071845367,-0.030215248,0.170304501,-0.184239823,-0.047221019,-0.120797263,0.045544537
0.068030324,-0.018369753,-0.031330253,0.048732461,-0.018161076,-0.089192324,0.280917738,-0.031504453
-0.077782766,-0.126433193,0.083021481,0.032495279,0.040583736,-0.036975877,-0.02515068,-0.037070037
0.086253865,0.035675311,0.053246237,0.050021258,0.088761027,0.030584148,0.036363333,0.120428625
-0.079822332,-0.117741611,0.029907431,-0.180669154,0.046966047,-0.010753956,0.113791357,-0.067047047
0.137757207,0.138581901,-0.053974381,0.019335155,0.039234301,0.051649258,-0.026217089,0.140636767
-0.036946075,0.045667043,0.055125558,0.136788443,0.119934694,-0.025087957,0.1309208,-0.068371245
0.194134923,0.122406059,0.017946567,-0.031317945,-0.147245806,0.036725466,-0.111301431,-0.074350902
-0.026758618,-0.002700318,0.043965124,-0.058457762,0.107222615,-0.005398367,-0.078300177,0.036123616
0.044604426,-0.035705683,-0.145878486,-0.01719697,0.024518006,-0.030295361,-0.166528264,-0.077651651
0.148404044,-0.082279757,0.076483409,-0.117516025,0.140520349,0.026360353,0.095285383,-0.169902163
0.006489964,0.086947821,0.094117885,0.016000561,-0.055939959,0.081356339,-0.005772246,-0.084315115
-0.146619179,-0.048371663,0.110733907,0.017961986,-0.052899965,0.080614662,-0.080931063,0.009647962
0.091204431,-0.154044238,-0.072049554,-0.163327177,-0.025862882,0.124182364,-0.048270168,-0.048408732
0.108434376,-0.007299765,0.074573277,-0.102189514,0.145800163,0.216117113,0.05751902,-0.207342489
0.063475851,-0.040479948,0.129821725,0.058826256,-0.067514741,0.004456776,-0.07303601,-0.01718198
0.147414636,0.21665731,-0.119443271,-0.186947333,-0.023479084,-0.14291173,0.004628112,0.082707221
0.031152336,-0.015035514,-0.191266637,0.004698077,0.017613518,0.072633644,-0.063700493,-0.035859543
-0.213764281,-0.099874831,-0.149410731,0.036610733,-0.051806784,-0.044723708,-0.096594828,-0.315294039
-0.099523089,-0.034544937,-0.132710008,0.09820033,0.014744997,-0.08261523,-0.038522888,0.167836628
-0.013328999,-0.088854565,-0.188362009,-0.010571099,0.035441503,0.111307487,-0.222460807,-0.111329222
0.012472405,-0.003859295,-0.001895303,0.041052223,-0.090295787,0.10366577,0.047681519,-0.023013054
0.162983031,0.093290613,-0.289266863,0.169318301,0.079981438,0.203729001,0.127507766,0.160536388
0.168334016,0.224514969,0.03959695,-0.154746843,-0.022145484,0.049636086,0.022015686,-0.115344861
-0.071141215,0.081244331,0.16118102,0.091701177,0.112926704,-0.007813721,-0.173345936,-0.045287702
-0.042158587,0.013263283,0.052917426,0.085340409,-0.025289255,-0.184394904,-0.048266403,0.009604447
-0.053646314,0.052094439,0.040362135,0.01103092,0.095238228,-0.064444969,-0.045618127,0.000244174
0.053012184,-0.0708305,0.024076063,-0.002933192,0.021529101,-0.045810803,-0.032455226,0.009743846
0.011928748,0.170710133,-0.098613912,-0.005155111,-0.157360321,0.037761875,-0.110790133,-0.027346514
0.029462324,-0.052361681,-0.051561273,0.144029983,0.028464652,-0.055883875,-0.024584281,0.164729054
-0.066367526,-0.067702046,-0.052265994,-0.05873029,-0.121741394,-0.111838642,-0.081838985,0.059665798
-0.013433245,0.127828323,0.136042118,-0.027509921,-0.062051577,-0.085845518,0.073655336,-0.019947899
-0.079325686,-0.071414404,0.038607674,-0.131508253,0.099713908,-0.053383853,-0.012384286,-0.133697261
-0.032426385,-0.004560894,0.14843927,0.017986812,-0.074277592,-0.07081408,0.060510561,0.130147501
0.074317472,0.067584037,0.160499255,-0.193857855,0.066818952,0.10126893,-0.132117249,-0.086033409
-0.070133354,-0.040443702,0.029160726,0.086612578,0.119405956,-0.082109195,-0.080880911,0.133046156
0.011484081,0.047588772,-0.00057939,0.054031609,-0.031356148,0.02871387,-0.148694933,-0.067174225
-0.033438801,-0.092651225,-0.044101708,-0.151178539,0.055745872,-0.00779815,-0.170232191,-0.083086439
-0.052385408,-0.069110658,-0.006681281,0.035740525,-0.136778761,0.055017866,-0.080008044,-0.001788406
-0.042611489,-0.102352583,-0.015186517,0.163762703,-0.135784288,0.173955063,-0.024912679,0.007670433
-0.075810912,-0.050221776,-0.102516082,-0.020858825,-0.032656122,0.185323825,-0.106006291,0.010484049
-0.104365307,0.071835614,-0.016822603,-0.248959427,0.066115488,-0.111212004,-0.092756773,0.069212032
0.101203353,0.12110151,-0.058021002,0.080012307,-0.056951841,0.226159518,-0.064966862,0.10510068
0.041362705,-0.066044385,0.00633464,-0.214904877,0.024362595,0.041368876,0.031251787,-0.291724192
-0.07375582,0.029177932,0.030478623,-0.015585556,0.077379785,-0.102054047,0.061622485,0.047973127
-0.004026956,0.183353066,0.055790412,-0.094110557,0.02490342,0.075832137,-0.0551656,0.109438049
-0.231913899,0.030900969,-0.037450807,0.056278511,0.097078523,0.021077794,0.168537903,-0.016504298
0.087482264,-0.009313828,0.083439671,-0.05903958,-0.041306661,-0.125686223,0.024296407,0.037392483
0.080481259,-0.026390902,-0.109743487,0.04464502,0.112121019,0.07638943,0.113976712,-0.020426887
-0.073659297,-0.001976557,-0.007500977,0.020671817,-0.012331792,-0.013339353,-0.075627035,0.094182394
-0.015133454,-0.074726046,-0.125845495,0.144242433,0.055592068,-0.162329907,0.076376508,0.09230226
0.164996475,0.026423091,-0.138082481,0.038430187,0.030731494,-0.056404794,0.066578733,-0.163332247
-0.084116916,-0.092774581,-0.010524127,0.044916601,0.01683547,-0.074063992,-0.049495404,-0.113127551
0.121486868,-0.000393067,0.103001542,0.146896557,-0.058196602,-0.007469578,0.219039202,0.15422362
0.045695209,0.003238795,0.088910148,-0.074440621,-0.077487258,-0.062026127,-0.057173327,0.086415743
-0.048961477,-0.176529735,0.109210159,0.133908969,-0.031044921,-0.029127086,0.046668724,0.14803257
-0.052803089,-0.1583042,-0.10732746,0.009090859,-0.060153269,0.025038384,-0.054995466,-0.100965731
0.159656364,0.09235453,0.174224035,0.057684855,-0.042974348,0.132341428,-0.003087378,0.022090596
-0.274644981,0.169579706,0.060851351,0.033504319,-0.005179343,0.023176806,-0.053597905,0.067637707
0.037494309,0.057268213,-0.003812421,0.037686086,-0.098796677,-0.082522192,0.02385972,0.08015789
0.053449993,-0.05431579,-0.011319138,-0.133254751,-0.084735652,0.096666811,0.005669807,-0.038230347
0.050192499,0.044087886,0.003227764,0.11566845,0.102373312,0.041732259,0.008731744,0.066077784
0.109974262,0.089959263,-0.097956577,-0.089738851,-0.066111197,0.098139619,-0.157021346,0.03993577
0.127253973,0.020912516,-0.12404465,-0.09558404,-0.115783634,-0.04514301,-0.014919172,-0.108974189
-0.124747165,0.139226465,0.121790879,0.09054448,-0.066635768,0.034266983,-0.127023851,0.091109862
-0.019067338,-0.117924579,-0.232621421,-0.103224264,0.11373931,-0.027241582,-0.016521907,0.076966976
0.135183147,-0.080999683,-0.174144767,0.23898501,0.230095736,0.018892002,-0.126789088,0.096363465
-0.003057368,0.098543804,0.044519352,-0.114533098,-0.015340043,0.069600407,0.05115014,0.029251132
-0.031001651,0.018461569,-0.331165948,-0.041074556,0.08032564,-0.035012474,-0.044927263,-0.100621694
0.063786618,0.115442725,-0.169054431,-0.015954113,-0.027504965,-0.025169586,-0.061173699,-0.03208379
-0.168077792,0.186303297,0.055920594,0.000335431,0.090759775,-0.137724454,-0.066248363,-0.0055809
-0.002137703,0.045943601,-0.057059523,0.048686544,0.167723993,0.100886772,-0.00150679,0.068716425
0.055720889,0.112172073,0.113185104,-0.012475584,0.06489902,-0.038286219,-0.08874489,-0.026929011
-0.161191434,0.089876516,-0.242759955,0.272498877,0.150234605,-0.024712433,0.001455678,0.031512072
0.019499132,0.003279721,-0.008642944,0.025208642,-0.109076088,0.004143304,0.016558521,0.013048002
0.114617534,-0.035342845,0.031338908,0.129730896,-0.007746971,0.021712015,-0.009632455,0.123969456
0.129432158,-0.010064151,-0.082044162,0.068713521,-0.025417752,0.062895038,-0.272775444,0.001259856
-0.101916998,-0.053304727,-0.055403767,0.00169709,-0.135316182,0.034245228,0.138006004,0.030383469
0.133510243,0.124569824,0.198840748,-0.049825146,-0.071847534,0.092624118,0.071237079,0.090060389
0.004984478,0.054476949,-0.079969058,0.216816407,-0.032909729,-0.028693279,-0.03167226,-0.062627311
-0.029427297,-0.134661078,-0.054677579,0.199084482,0.087668321,0.105142169,0.118009035,0.194396239
-0.096796709,-0.079475475,-0.029406493,-0.02746017,-0.032807366,0.040862941,0.007398746,-0.055717936
-0.094488394,-0.054664443,-0.017831394,-0.1085105,-0.048854428,-0.110216182,-0.011997512,-0.104786896
-0.128389992,-0.015254682,-0.078708556,0.090684638,0.044117385,-0.005076916,-0.075496887,0.039721768
0.025406376,0.162228697,0.050528402,0.091577213,0.015823653,0.068054665,-0.079669102,-0.045412644
0.036601799,0.051527118,0.11831,-0.140154716,-0.094929339,0.024021131,-0.07081536,0.338707708
0.002647909,-0.04734775,-0.042209493,0.00524608,0.017091197,-0.038002499,-0.027113269,0.141137446
0.034314638,-0.13359148,0.069207072,0.159549242,0.136986367,0.075020639,0.142747762,0.006719224
-0.066674237,0.030663431,0.135310087,-0.05878097,-0.078507555,0.010570671,-0.020696387,0.065633827
0.19207753,-0.123474964,0.136332513,-0.07615,-0.178561713,0.035095629,-0.02542169,-0.101066338
0.003627074,0.103159655,0.06219978,0.005672418,0.049624404,-0.002556303,-0.142541328,-0.141944927
0.015436324,0.086258912,0.09432787,0.060807675,-0.028018618,-0.115244887,0.041209401,0.07248472
-0.079626806,-0.066436114,0.018305932,-0.07922468,-0.002704185,-0.019420286,-0.011266463,-0.070210373
-0.086910753,0.038107276,0.073170413,-0.067838351,0.153946975,-0.015032075,0.153150564,-0.049838156
0.04066953,0.026460683,0.006472779,-0.064219959,-0.00207661,-0.050990202,-0.030155869,0.084282002
0.062798598,-0.023174282,-0.027713781,-0.115288683,-0.0357664,-0.330840544,-0.058112196,-0.00707537
-0.025688878,0.03499777,-0.21726917,-0.004098578,-0.163962835,-0.120279174,0.019592858,0.128108679
0.005290443,0.012208729,-0.068213168,-0.052509972,0.042742644,-0.135809874,0.064368883,-0.036465301
0.125500093,-0.16591249,-0.044485644,-0.085139266,-0.180445607,-0.088549355,0.250581097,0.073816966
0.085175692,-0.073590624,-0.036619531,0.059829534,0.045925229,-0.057654509,-0.148254971,0.32884585
-0.031440453,0.011735743,-0.023541896,0.01243787,0.129768601,-0.011592172,-0.115107629,-0.015409538
0.149044376,0.117278173,0.022672032,-0.127866588,-0.122542816,0.002434577,0.033679329,-0.036655312
-0.059021405,-0.00218519,-0.233092065,-0.106195095,-0.057800125,0.120955606,-0.08137929,0.01822644
0.138803987,0.142557314,-0.004460687,-0.045734749,-0.063000091,-0.023399681,-0.038282745,0.055981052
0.070608416,0.12593434,0.192145026,0.012713465,0.110573877,-0.031098407,0.118692339,0.109710075
0.01105304,-0.055759903,-0.139209614,0.001549836,0.153349744,-0.030662579,0.078851147,0.084676813
0.16591297,-0.285052279,-0.114265785,-0.090692348,-0.081970782,0.035047548,0.029332848,0.040642653
-0.089275376,-0.117900606,0.044094577,-0.058206571,-0.154579974,0.097274316,0.139940106,0.155838491
0.070413239,0.137570122,-0.058954793,0.112314156,0.028556025,0.091571017,0.021921104,0.129800541
-0.138550952,0.146235364,-0.072228068,0.125336363,-0.005239947,0.118635531,0.116411699,0.043919426
0.063952249,-0.199817407,0.021882823,-0.104724639,0.021831476,-0.109719384,-0.113569158,0.164496462
-0.000273212,0.018620522,-0.01978755,0.058980161,-0.064315262,0.099375912,-0.021095264,-0.041983049
-0.057729602,0.032985699,-0.048079898,0.048091866,0.122644252,-0.071172282,-0.009601096,0.046797972
0.054445264,0.056233389,0.121450346,-0.055799913,-0.093583676,-0.025359075,-0.095002311,0.061173652
0.257708396,0.134017842,0.014356141,0.087761922,-0.162746097,0.266115287,-0.058796382,5.97E-06
0.056322844,-0.110572586,0.013102165,-0.054427425,-0.105463747,-0.078193275,0.047364874,-0.126186581
0.093666141,0.260299488,0.051424742,-0.090892987,-0.035822714,0.003348079,-0.032802529,0.090471348
0.093126852,-0.030651028,0.137410237,-0.015907487,-0.094640526,0.219304694,-0.182493851,-0.072497799
